wellplate_index,well_type,control_type,surf_A,surf_B,surf_A_conc_mm,surf_B_conc_mm,substock_A_name,substock_A_conc_mm,surf_A_volume_ul,substock_B_name,substock_B_conc_mm,surf_B_volume_ul,water_volume_ul,buffer_volume_ul,buffer_used,pyrene_volume_ul,replicate,turbidity_600,fluorescence_334_373,fluorescence_334_384,ratio
68,experiment,experiment,SDS,TTAB,3.266907881019649,1.118293970419831,SDS_dilution_0,10.0,65.33815762039299,TTAB_dilution_1,4.0,55.91469852099154,78.74714385861546,0.0,,5,1,0.2861,66670.0,81706.0,0.8159743470491763
69,experiment,experiment,SDS,TTAB,14.653796495867347,0.029213319283060996,SDS_stock,50.0,58.61518598346939,TTAB_dilution_5,0.1,58.42663856612199,82.95817545040862,0.0,,5,1,0.0388,302279.0,393150.0,0.7688643011573191
70,experiment,experiment,SDS,TTAB,14.653796495867347,0.16237170601161321,SDS_stock,50.0,58.61518598346939,TTAB_dilution_3,0.7000000000000001,46.39191600331805,94.99289801321257,0.0,,5,1,0.0381,276491.0,355381.0,0.7780128932047577
71,experiment,experiment,SDS,TTAB,2.6364570913121748,7.701966278459283,SDS_dilution_0,10.0,52.72914182624349,TTAB_stock,50.0,30.807865113837135,116.46299305991937,0.0,,5,1,0.5064,31505.0,40547.0,0.7769995314079957
72,experiment,experiment,SDS,TTAB,19.503163612103755,1.2901298904568892,SDS_stock,50.0,78.01265444841502,TTAB_dilution_1,4.0,64.50649452284446,57.48085102874052,0.0,,5,1,0.042,279390.0,365236.0,0.7649574521679133
73,experiment,experiment,SDS,TTAB,1.2901298904568892,19.503163612103755,SDS_dilution_1,4.0,64.50649452284446,TTAB_stock,50.0,78.01265444841502,57.48085102874052,0.0,,5,1,0.0423,249865.0,324778.0,0.7693409036326352
74,experiment,experiment,SDS,TTAB,6.215633972988997,6.215633972988995,SDS_stock,50.0,24.86253589195599,TTAB_stock,50.0,24.862535891955975,150.27492821608803,0.0,,5,1,1.9147,48930.0,68635.0,0.7129015808261091
75,experiment,experiment,SDS,TTAB,13.643048687104494,2.285300178140111,SDS_stock,50.0,54.57219474841798,TTAB_dilution_0,10.0,45.70600356280222,99.7218016887798,0.0,,5,1,0.4432,78075.0,107878.0,0.7237342182836167
76,experiment,experiment,SDS,TTAB,1.118293970419831,3.266907881019649,SDS_dilution_1,4.0,55.91469852099154,TTAB_dilution_0,10.0,65.33815762039299,78.74714385861546,0.0,,5,1,0.1007,97782.0,115758.0,0.8447105167677396
77,experiment,experiment,SDS,TTAB,18.157929979956837,9.543722299657516,SDS_stock,50.0,72.63171991982735,TTAB_stock,50.0,38.17488919863006,89.1933908815426,0.0,,5,1,2.5909,29081.0,38318.0,0.7589383579518764
78,experiment,experiment,SDS,TTAB,0.012391280297278404,9.543722299657516,SDS_dilution_5,0.1,24.782560594556806,TTAB_stock,50.0,38.17488919863006,137.04255020681313,0.0,,5,1,0.0381,203946.0,251037.0,0.8124141062871211
79,experiment,experiment,SDS,TTAB,12.702017359883264,4.6701467077092,SDS_stock,50.0,50.80806943953306,TTAB_stock,50.0,18.6805868308368,130.51134372963014,0.0,,5,1,1.3822,42769.0,58216.0,0.7346605744125326
80,experiment,experiment,SDS,TTAB,0.04485524853946506,9.543722299657516,SDS_dilution_5,0.1,89.71049707893012,TTAB_stock,50.0,38.17488919863006,72.11461372243983,0.0,,5,1,0.0391,226285.0,281508.0,0.8038315074527189
