experiment_id,dataset_source,deviation,time,aspirate_speed,dispense_speed,aspirate_wait_time,dispense_wait_time,retract_speed,blowout_vol,post_asp_air_vol,overaspirate_vol,volume,average_calculated_volume,variability,trial_index,strategy,liquid,time_reported,trial_type,trial_number
20251022_010636_water,large_set_Oct22,0.999999999999085,28.58710551261902,21,21,6.1305570509284735,4.985283622518182,4.524043949320912,0.1699403474107385,0.0206765800714492,0.0045601423809716,0.05,0.0504999999999995,0.0,1,SOBOL,water,2025-10-22T01:08:15.772899,,
20251022_010636_water,large_set_Oct22,3.999999999999199,29.180625677108765,13,24,2.936479775235057,7.575591811910272,3.80730921216309,0.1010334808379411,0.0786493136547505,0.0058066992377649,0.05,0.0519999999999996,0.0,2,SOBOL,water,2025-10-22T01:08:44.971855,,
20251022_010636_water,large_set_Oct22,5.600000000003297,23.385109186172485,24,12,8.235273249447346,1.1587205529212952,8.370020385831594,0.0774175325408578,0.0289545308798551,0.0009502874613763,0.05,0.0471999999999983,0.0,3,SOBOL,water,2025-10-22T01:09:08.365908,,
20251022_010636_water,large_set_Oct22,5.40000000000021,34.98344683647156,27,26,7.21609259955585,2.0029098261147738,11.454836562275888,0.0017989231273531,0.0919239948503673,0.005234545405911,0.05,0.0472999999999999,0.0,4,SOBOL,water,2025-10-22T01:09:43.359926,,
20251022_010636_water,large_set_Oct22,2.599999999998909,23.71888303756714,14,15,8.03933630790378,2.773312034946517,5.333392188637224,0.0417474401572771,0.0738500497081824,0.0051679614426857,0.05,0.0512999999999994,0.0,5,Bayesian,water,2025-10-22T01:11:13.379312,,
20251022_010636_water,large_set_Oct22,11.599999999999971,63.04371905326843,35,10,7.296986400302474,4.98080992220108,4.924176602162433,0.0,0.0780868628534782,0.0054157754200582,0.05,0.0442,0.0,6,Bayesian,water,2025-10-22T01:12:25.002269,,
20251022_010636_water,large_set_Oct22,9.800000000000614,26.825117588043213,20,22,9.117345496392366,3.630807564492561e-16,7.32238682831272,0.1195885046132417,0.0508526804681979,0.0040008265156743,0.05,0.0450999999999996,0.0,7,Bayesian,water,2025-10-22T01:12:59.391034,,
20251022_010636_water,large_set_Oct22,4.599999999998522,26.79625105857849,17,10,8.540902127303823,4.135745470881389,7.16666571521364,0.0875037420031109,0.0331694347635697,0.0009065357685899,0.05,0.0477000000000007,0.0,8,Bayesian,water,2025-10-22T01:13:33.970437,,
20251022_010636_water,large_set_Oct22,0.6000000000000172,27.50212502479553,18,20,6.529494876717129,4.440942348895386,4.047170961298976,0.0,0.0761768729978649,0.0051824519118194,0.05,0.0503,0.0,9,Bayesian,water,2025-10-22T01:14:10.171728,,
20251022_010636_water,large_set_Oct22,2.800000000001996,25.67668437957764,10,20,7.278742932098439,5.232612997876945,6.100437136519563,4.4921895068148295e-18,0.0189350136835527,0.0056060815630556,0.05,0.051400000000001,0.0,10,Bayesian,water,2025-10-22T01:14:44.163780,,
20251022_010636_water,large_set_Oct22,4.5999999999978005,25.917872190475464,13,17,5.999092009804896,3.789923972439084,15.0,0.0295945086792748,0.1,0.0063820568657575,0.05,0.0522999999999989,0.0,11,Bayesian,water,2025-10-22T01:15:19.366698,,
20251022_010636_water,large_set_Oct22,4.199999999998733,24.67774677276612,15,18,4.774822272828189,3.706795733357221,1.000000000000002,0.1999999999999999,2.996601873369709e-20,0.0063820568657575,0.05,0.0520999999999993,0.0,12,Bayesian,water,2025-10-22T01:15:52.194033,,
20251022_010636_water,large_set_Oct22,5.399999999999489,37.12918543815613,15,20,10.0,4.949488915394908,1.9541888874721824,0.1838773569339584,0.0925208109552141,0.0063820568657575,0.05,0.0526999999999997,0.0,13,Bayesian,water,2025-10-22T01:16:37.970028,,
20251022_010636_water,large_set_Oct22,4.399999999998988,21.108367919921875,17,14,6.351268414083138,1.2919796753696842,2.437687917955264,0.0350195823948726,0.0,0.0019010507223231,0.05,0.0478000000000005,0.0,14,Bayesian,water,2025-10-22T01:17:07.565285,,
20251022_010636_water,large_set_Oct22,4.600000000001353,20.228628158569336,18,10,7.199423840397951,1.2880951558933973,7.622330992081244,0.0351903277313242,7.98147316906559e-17,0.0063820568657575,0.05,0.0523000000000006,0.0,15,Bayesian,water,2025-10-22T01:17:36.808319,,
20251022_010636_water,large_set_Oct22,4.399999999998267,24.489963054656982,21,10,6.471236806912861,0.9395713542021024,1.0000000000000604,0.0962508941579261,6.554611702398392e-17,0.0063820568657575,0.05,0.0521999999999991,0.0,16,Bayesian,water,2025-10-22T01:18:10.569721,,
20251022_010636_water,large_set_Oct22,7.799999999998169,20.85244059562683,19,10,6.891698657213498,0.2556605160548317,12.788530402668885,0.0385962042476487,0.0,0.0,0.05,0.0461000000000009,0.0,17,Bayesian,water,2025-10-22T01:18:40.961756,,
20251022_010636_water,large_set_Oct22,4.800000000000887,25.293946981430054,14,30,6.107608416859812,2.8518456974680984,6.454051969827877,0.0354327351896156,0.0,0.0063820568657575,0.05,0.0524000000000004,0.0,18,Bayesian,water,2025-10-22T01:19:16.572370,,
20251022_010636_water,large_set_Oct22,2.2000000000005624,16.199967861175537,13,10,5.838213137782256,0.0,4.863170921268164,5.639120696263777e-17,3.638530339848789e-15,0.006382056865757,0.05,0.0488333333333332,0.0,19,Bayesian,water,2025-10-22T01:19:41.777554,,
20251022_010636_water,large_set_Oct22,3.4000000000013184,28.60543131828308,20,16,5.752458544141783,6.04874951185705,2.5738263592888067,0.0219889493510633,0.0722062427792686,0.0063820568657575,0.05,0.0482999999999993,0.0,20,Bayesian,water,2025-10-22T01:20:54.576190,,
20251022_010636_water,large_set_Oct22,8.20000000000079,31.974024057388306,17,20,6.172301157564687,5.487857486210007,2.925022153552352,0.0352143376935287,0.0905877558462283,0.0039771193903575,0.05,0.0458999999999996,0.0,21,Bayesian,water,2025-10-22T01:21:35.763292,,
20251022_010636_water,large_set_Oct22,1.5999999999984085,16.51299500465393,15,10,5.606643141941942,0.0,10.11374110075124,0.0,0.0220810572867574,0.0063820568657575,0.05,0.0492000000000003,0.0,22,Bayesian,water,2025-10-22T01:22:01.964343,,
20251022_010636_water,large_set_Oct22,1.599999999999463,20.379510641098022,15,10,5.606643141941942,0.0,10.11374110075124,0.1555173277854919,0.0220810572867574,0.0079060751904277,0.1,0.1018499999999996,0.0,0,Bayesian,water,2025-10-22T01:24:48.367841,,
20251022_010636_water,large_set_Oct22,6.399999999999656,17.176625967025757,15,10,5.606643141941942,0.0,10.11374110075124,0.0606688315048813,0.0220810572867574,0.0008404048374655,0.1,0.0936000000000003,0.0,1,Bayesian,water,2025-10-22T01:25:24.566339,,
20251022_010636_water,large_set_Oct22,0.9999999999998066,17.587066650390625,15,10,5.606643141941942,0.0,10.11374110075124,0.0426054270938038,0.0220810572867574,0.0043601285887156,0.1,0.09862,0.0,2,Bayesian,water,2025-10-22T01:25:42.180594,,
20251022_012717_water,large_set_Oct22,0.7999999999995511,30.918388843536377,16,19,7.123444080352783,0.3101321682333946,8.599982023239136,0.0785212039947509,0.0859813809394836,0.0063056893235687,0.05,0.0503999999999997,0.0,0,SOBOL,water,2025-10-22T01:27:48.367279,,
20251022_012717_water,large_set_Oct22,2.2000000000005624,29.386054039001465,25,23,3.656056998297572,6.440631775185466,7.6823865212500095,0.1447333527728915,0.0252735487185418,0.0022382532856956,0.05,0.0488999999999997,0.0,1,SOBOL,water,2025-10-22T01:28:17.773179,,
20251022_012717_water,large_set_Oct22,14.399999999996998,68.98885178565979,35,11,8.466772986575961,4.880218422040343,1.0531750712543726,0.1650981204584241,0.0749737513251602,0.0008481878338401,0.05,0.0428000000000015,0.0,2,SOBOL,water,2025-10-22T01:29:26.800509,,
20251022_012717_water,large_set_Oct22,0.2000000000009494,26.777414083480835,13,30,2.011061888188124,8.749975934624672,14.135526606813071,0.0113791415467858,0.013771509937942,0.0039975988353912,0.05,0.0501000000000004,0.0,3,SOBOL,water,2025-10-22T01:29:53.595700,,
20251022_012717_water,large_set_Oct22,3.99999999999992,27.57533359527588,11,13,4.74262073636055,9.459731867536902,12.406262280419469,0.0531641945242881,0.0559088130481541,0.0016957252009336,0.05,0.048,0.0,4,SOBOL,water,2025-10-22T01:30:21.174673,,
20251022_012717_water,large_set_Oct22,13.599999999998865,27.16267681121826,17,27,2.980184587454757,4.766400483183604,11.11101910021087,0.1039145869882494,0.0291551407834501,0.0051588922335559,0.05,0.0432000000000005,0.0,5,Bayesian,water,2025-10-22T01:34:55.620545,,
20251022_012717_water,large_set_Oct22,18.1999999999988,30.12721371650696,21,27,3.496534824999169,8.444713516121439,10.630711525906266,6.558948153606062e-18,0.0135177499423458,0.0024655514064478,0.05,0.0409000000000006,0.0,6,Bayesian,water,2025-10-22T01:35:33.198719,,
20251022_012717_water,large_set_Oct22,2.4000000000000963,25.13125896453857,12,18,0.0094470296598521,9.4311436982974,12.702526714088943,0.0064309740656045,0.022091320218799,0.0024811436772871,0.05,0.0487999999999999,0.0,7,Bayesian,water,2025-10-22T01:36:05.786074,,
20251022_012717_water,large_set_Oct22,15.600000000000586,20.799360275268555,12,10,9.231389604578874e-16,8.49297279188105,14.005798669712906,0.0618631922103005,1.0833292776378217e-17,0.0073601423809715,0.05,0.0578000000000002,0.0,8,Bayesian,water,2025-10-22T01:36:34.603920,,
20251022_012717_water,large_set_Oct22,6.799999999999779,13.70264768600464,16,10,9.135445871739524e-15,2.577914157940152e-16,14.565322153372804,0.0814832760253306,0.0709446122833964,0.0069371317059074,0.05,0.0533999999999998,0.0,9,Bayesian,water,2025-10-22T01:36:56.380922,,
20251022_012717_water,large_set_Oct22,13.599999999998865,21.172547340393063,26,10,1.6240864898904997e-12,6.027691673796184,14.9999999999988,0.1915777797368121,0.0345891096363433,0.0023376389906221,0.05,0.0432000000000005,0.0,10,Bayesian,water,2025-10-22T01:37:24.981258,,
20251022_012717_water,large_set_Oct22,0.1999999999981183,33.02230787277222,12,32,2.9534830014122626,8.991290634689298,15.0,0.0181255245701512,0.0353027599644245,0.0028888359167504,0.05,0.0499000000000009,0.0,11,Bayesian,water,2025-10-22T01:38:06.397483,,
20251022_012717_water,large_set_Oct22,7.200000000002399,32.37438249588013,35,13,4.920558764735888e-13,1.9062521700187465e-14,13.828740565115774,0.187904756758708,6.49642477828823e-16,0.0073601423809715,0.05,0.0536000000000012,0.0,12,Bayesian,water,2025-10-22T01:38:48.175434,,
20251022_012717_water,large_set_Oct22,6.600000000000245,11.590340852737429,19,10,1.1286848584970205e-15,5.765304733034579e-17,13.954872431995062,0.1581537923107499,0.0,0.0073601423809715,0.05,0.0533000000000001,0.0,13,Bayesian,water,2025-10-22T01:39:09.580114,,
20251022_012717_water,large_set_Oct22,21.79999999999752,32.25231695175171,12,33,4.977470803100412,9.056040228185449,12.687978450891082,8.380807810997824e-17,0.0040588913831324,0.0032836780984188,0.05,0.0391000000000012,0.0,14,Bayesian,water,2025-10-22T01:39:51.986068,,
20251022_012717_water,large_set_Oct22,11.599999999999971,31.76507306098938,20,29,1.369167639762659,9.166754390697704,15.0,0.0344208650483426,0.0508877398729578,0.002642722638941,0.05,0.0442,0.0,15,Bayesian,water,2025-10-22T01:40:33.381034,,
20251022_012717_water,large_set_Oct22,0.6000000000000172,21.8692090511322,18,11,0.6722853272260874,7.529767715265351,14.292157587965256,0.0144282996127237,0.0135044262330449,0.0046596504757835,0.05,0.0503,0.0,16,Bayesian,water,2025-10-22T01:41:05.179075,,
20251022_012717_water,large_set_Oct22,2.0000000000010285,30.631603002548218,10,32,0.570055725301053,9.938098982728608,13.53303626467709,0.0139602719859633,0.0296675705926605,0.002820682509783,0.05,0.0489999999999994,0.0,17,Bayesian,water,2025-10-22T01:41:47.209896,,
20251022_012717_water,large_set_Oct22,3.3999999999970445,11.519625425338743,13,16,2.1412756536005112e-16,1.963301997668291e-15,14.32590250659989,0.1442432508347523,0.0001068615700214,0.0059699964500996,0.05,0.0516999999999985,0.0,18,Bayesian,water,2025-10-22T01:42:10.185452,,
20251022_012717_water,large_set_Oct22,7.599999999997914,15.79431438446045,17,10,1.8537414655077125e-12,0.0,13.95360558452374,0.1755376572995982,0.0457653000731156,0.0073601423809715,0.05,0.0537999999999989,0.0,19,Bayesian,water,2025-10-22T01:42:37.188138,,
20251022_012717_water,large_set_Oct22,7.599999999997914,23.93191170692444,13,22,2.171680084112261,6.338425515245239,14.260881592404273,0.0154854482021844,0.0307333148834175,0.0073601423809715,0.05,0.0537999999999989,0.0,20,Bayesian,water,2025-10-22T01:43:12.584636,,
20251022_012717_water,large_set_Oct22,2.0000000000010285,22.96626257896424,15,14,2.055963009984097,7.529726161106474,15.0,0.0147474814219799,0.0,0.0031348138559594,0.05,0.0489999999999994,0.0,21,Bayesian,water,2025-10-22T01:43:45.791259,,
20251022_012717_water,large_set_Oct22,6.8000000000005,26.371320962905884,17,15,1.7521021603545388,10.0,15.0,0.0134937520723495,0.047453578159077,0.004233334422694,0.05,0.0465999999999997,0.0,22,Bayesian,water,2025-10-22T01:44:23.208791,,
20251022_012717_water,large_set_Oct22,2.59999999999963,24.888912677764893,10,26,1.5934621944145206,8.873066591103045,15.0,0.0135114957970285,0.0179895116016872,0.0026567192851819,0.05,0.0487000000000001,0.0,23,Bayesian,water,2025-10-22T01:44:59.398621,,
20251022_012717_water,large_set_Oct22,0.6000000000000172,20.33108305931092,13,20,0.8354144379679904,7.296778551744424,13.533462739619807,0.0072438487705247,1.0603220296635131e-16,0.0041630339272196,0.05,0.0503,0.0,24,Bayesian,water,2025-10-22T01:45:30.183909,,
20251022_012717_water,large_set_Oct22,2.0000000000010285,28.22435235977173,22,21,0.8814860303915373,10.0,13.418636089739728,0.0154313236645962,0.0029546321498982,0.0042714049553493,0.05,0.0489999999999994,0.0,25,Bayesian,water,2025-10-22T01:46:09.190942,,
20251022_012717_water,large_set_Oct22,0.1999999999973967,12.92012858390808,11,12,0.854194363438604,1.901626300047458e-16,13.803613003770929,0.0103932081113519,0.0124943731512593,0.0038004733782387,0.05,0.0502399999999994,0.0,26,Bayesian,water,2025-10-22T01:46:33.392957,,
20251022_012717_water,large_set_Oct22,0.8000000000038254,11.599286079406738,11,12,0.854194363438604,1.901626300047458e-16,13.803613003770929,0.0535450935363769,0.0124943731512593,0.0020345387190455,0.025,0.02512,0.0,0,Bayesian,water,2025-10-22T01:47:56.793987,,
20251022_012717_water,large_set_Oct22,15.999999999999654,13.20126247406006,11,12,0.854194363438604,1.901626300047458e-16,13.803613003770929,0.1686879919841885,0.0124943731512593,0.0055780149923522,0.025,0.0289999999999999,0.0,1,Bayesian,water,2025-10-22T01:49:02.831012,,
20251022_012717_water,large_set_Oct22,5.200000000000676,12.130481958389282,11,12,0.854194363438604,1.901626300047458e-16,13.803613003770929,0.1299854913726449,0.0124943731512593,0.0007170706914571,0.025,0.0236999999999998,0.0,2,Bayesian,water,2025-10-22T01:49:14.985308,,
20251022_012717_water,large_set_Oct22,1.600000000004792,12.57725477218628,11,12,0.854194363438604,1.901626300047458e-16,13.803613003770929,0.0414174674078822,0.0124943731512593,0.0028531503832846,0.025,0.0254750000000001,0.0,3,Bayesian,water,2025-10-22T01:49:27.584388,,
20251022_012717_water,large_set_Oct22,5.599999999999744,11.57831597328186,11,12,0.854194363438604,1.901626300047458e-16,13.803613003770929,0.02358606941998,0.0124943731512593,0.0006682311944628,0.025,0.0236,0.0,4,Bayesian,water,2025-10-22T01:50:13.808140,,
20251022_012717_water,large_set_Oct22,1.600000000001961,13.667510747909546,11,12,0.854194363438604,1.901626300047458e-16,13.803613003770929,0.1999999999999998,0.0124943731512593,0.0022904561058932,0.025,0.0243250000000001,0.0,5,Bayesian,water,2025-10-22T01:50:34.190488,,
20251022_012717_water,large_set_Oct22,22.400000000003224,11.428546667099,11,12,0.854194363438604,1.901626300047458e-16,13.803613003770929,4.243647168867375e-14,0.0124943731512593,0.0022754685545679,0.025,0.0193999999999991,0.0,6,Bayesian,water,2025-10-22T01:51:29.797751,,
20251022_012717_water,large_set_Oct22,7.600000000002188,12.169349193572998,11,12,0.854194363438604,1.901626300047458e-16,13.803613003770929,0.0437790853661671,0.0124943731512593,0.0003682823788234,0.025,0.0230999999999994,0.0,7,Bayesian,water,2025-10-22T01:51:50.185000,,
20251022_012717_water,large_set_Oct22,2.00000000000386,11.593979120254517,11,12,0.854194363438604,1.901626300047458e-16,13.803613003770929,0.0591305092219819,0.0124943731512593,0.0030567100630015,0.025,0.0258000000000001,0.0,8,Bayesian,water,2025-10-22T01:52:10.233452,,
20251022_012717_water,large_set_Oct22,6.399999999997879,12.43463373184204,11,12,0.854194363438604,1.901626300047458e-16,13.803613003770929,0.1927832646901974,0.0124943731512593,0.0009579785740984,0.025,0.0234000000000005,0.0,9,Bayesian,water,2025-10-22T01:52:44.190141,,
20251022_012717_water,large_set_Oct22,4.000000000006304,12.748740434646606,11,12,0.854194363438604,1.901626300047458e-16,13.803613003770929,0.199999999999167,0.0124943731512593,0.0036220543884631,0.025,0.0260000000000015,0.0,10,Bayesian,water,2025-10-22T01:53:05.588554,,
20251022_012717_water,large_set_Oct22,2.00000000000386,10.95653796195984,11,12,0.854194363438604,1.901626300047458e-16,13.803613003770929,0.0503349081635697,0.0124943731512593,0.0028438763742042,0.025,0.0248500000000006,0.0,11,Bayesian,water,2025-10-22T01:53:26.191258,,
20251022_012717_water,large_set_Oct22,2.799999999999164,13.57068371772766,11,12,0.854194363438604,1.901626300047458e-16,13.803613003770929,0.0685881745378965,0.0124943731512593,0.0017394338715751,0.025,0.0242666666666663,0.0,12,Bayesian,water,2025-10-22T01:53:58.390197,,
20251022_012717_water,large_set_Oct22,0.79999999999672,13.537090063095093,11,12,0.854194363438604,1.901626300047458e-16,13.803613003770929,0.0348393093095384,0.0124943731512593,0.0020893294472399,0.025,0.0248400000000003,0.0,13,Bayesian,water,2025-10-22T01:54:44.585539,,
20251022_012717_water,large_set_Oct22,3.7000000000000175,14.782344579696655,11,12,0.854194363438604,1.901626300047458e-16,13.803613003770929,0.0535450935363769,0.0124943731512593,0.0074724251841948,0.3,0.2888999999999999,0.0,0,Bayesian,water,2025-10-22T01:57:05.623134,,
20251022_012717_water,large_set_Oct22,0.9666666666664308,16.551692247390747,11,12,0.854194363438604,1.901626300047458e-16,13.803613003770929,0.1686879919841885,0.0124943731512593,0.0204868549890376,0.3,0.3032499999999993,0.0,1,Bayesian,water,2025-10-22T01:57:22.215706,,
20251022_012717_water,large_set_Oct22,4.3999999999995705,17.992037773132324,11,12,0.854194363438604,1.901626300047458e-16,13.803613003770929,0.1299854913726449,0.0124943731512593,0.0026336471474016,0.3,0.2868000000000013,0.0,2,Bayesian,water,2025-10-22T01:57:54.997043,,
20251022_012717_water,large_set_Oct22,1.7999999999997094,14.56908130645752,11,12,0.854194363438604,1.901626300047458e-16,13.803613003770929,0.0414174674078822,0.0124943731512593,0.0104790105878902,0.3,0.2946000000000008,0.0,3,Bayesian,water,2025-10-22T01:58:09.589297,,
20251022_012717_water,large_set_Oct22,4.233333333333293,14.382618188858032,11,12,0.854194363438604,1.901626300047458e-16,13.803613003770929,0.02358606941998,0.0124943731512593,0.0024542701299443,0.3,0.2873000000000001,0.0,4,Bayesian,water,2025-10-22T01:58:23.997357,,
20251022_012717_water,large_set_Oct22,0.4333333333332671,14.927308797836304,11,12,0.854194363438604,1.901626300047458e-16,13.803613003770929,0.0572496013237322,0.0124943731512593,0.0154846184317099,0.3,0.2994400000000002,0.0,5,Bayesian,water,2025-10-22T01:58:46.199305,,
20251022_012717_water,large_set_Oct22,2.425000000000038,19.98169732093811,11,12,0.854194363438604,1.901626300047458e-16,13.803613003770929,0.0535450935363769,0.0124943731512593,0.0173594914844661,0.8,0.7805999999999997,0.0,0,Bayesian,water,2025-10-22T02:00:22.216261,,
20251022_012717_water,large_set_Oct22,1.199999999999951,21.17240095138549,11,12,0.854194363438604,1.901626300047458e-16,13.803613003770929,0.1686879919841885,0.0124943731512593,0.0475938368011927,0.8,0.8095999999999997,0.0,1,Bayesian,water,2025-10-22T02:00:43.399579,,
20251022_012717_water,large_set_Oct22,3.8375000000000767,19.761404037475582,11,12,0.854194363438604,1.901626300047458e-16,13.803613003770929,0.1299854913726449,0.0124943731512593,0.0061183316127552,0.8,0.7692999999999994,0.0,2,Bayesian,water,2025-10-22T02:01:03.186250,,
20251022_012717_water,large_set_Oct22,1.5124999999999444,18.783117532730103,11,12,0.854194363438604,1.901626300047458e-16,13.803613003770929,0.0414174674078822,0.0124943731512593,0.0243442109599004,0.8,0.7879000000000005,0.0,3,Bayesian,water,2025-10-22T02:01:21.997202,,
20251022_012717_water,large_set_Oct22,3.7625000000000295,18.76004266738892,11,12,0.854194363438604,1.901626300047458e-16,13.803613003770929,0.02358606941998,0.0124943731512593,0.0057016136490015,0.8,0.7698999999999998,0.0,4,Bayesian,water,2025-10-22T02:01:40.795990,,
20251022_012717_water,large_set_Oct22,0.9874999999998356,18.58662414550781,11,12,0.854194363438604,1.901626300047458e-16,13.803613003770929,2.630576292150835e-18,0.0124943731512593,0.036854452338248,0.8,0.7939500000000002,0.0,5,Bayesian,water,2025-10-22T02:02:06.404833,,
20251022_012717_water,large_set_Oct22,0.025000000000025,19.3469500541687,11,12,0.854194363438604,1.901626300047458e-16,13.803613003770929,0.1999999999999997,0.0124943731512593,0.0360139637343441,0.8,0.7995000000000001,0.0,6,Bayesian,water,2025-10-22T02:03:27.600327,,
20251022_020511_water,large_set_Oct22,2.799999999999164,73.43869662284851,30,35,0.1976177841424942,6.400319337844849,14.446711301803589,0.0467179119586944,0.0717386484146118,0.0032801310967927,0.05,0.0486000000000004,0.0,0,SOBOL,water,2025-10-22T02:06:24.616940,,
20251022_020511_water,large_set_Oct22,0.1999999999973967,28.77372169494629,21,21,6.1305570509284735,4.985283622518182,4.524043949320912,0.1699403474107385,0.0206765800714492,0.0049949832421369,0.05,0.0500999999999987,0.0,1,SOBOL,water,2025-10-22T02:06:53.419850,,
20251022_020511_water,large_set_Oct22,5.399999999999489,29.17603874206543,13,24,2.936479775235057,7.575591811910272,3.80730921216309,0.1010334808379411,0.0786493136547505,0.0063604078473061,0.05,0.0526999999999997,0.0,2,SOBOL,water,2025-10-22T02:07:22.617651,,
20251022_020511_water,large_set_Oct22,12.800000000000727,24.37726855278015,24,12,8.235273249447346,1.1587205529212952,8.370020385831594,0.0774175325408578,0.0289545308798551,0.0010409038903246,0.05,0.0435999999999996,0.0,3,SOBOL,water,2025-10-22T02:07:47.001165,,
20251022_020511_water,large_set_Oct22,2.599999999998909,37.38148069381714,27,26,7.21609259955585,2.0029098261147738,11.454836562275888,0.0017989231273531,0.0919239948503673,0.0057336952222881,0.05,0.0512999999999994,0.0,4,SOBOL,water,2025-10-22T02:08:24.392971,,
20251022_020511_water,large_set_Oct22,0.6000000000000172,24.361857414245605,16,14,8.22437003208908,2.671807164665279,5.516331844635756,0.030442403767987,0.0611768918958427,0.005076736142464,0.05,0.0503,0.0,5,Bayesian,water,2025-10-22T02:12:48.400074,,
20251022_020511_water,large_set_Oct22,10.799999999998285,30.25727915763855,20,10,9.999999999999998,4.037508314843767,8.430595993184074,0.2,0.1,0.0044931426165143,0.05,0.0446000000000008,0.0,6,Bayesian,water,2025-10-22T02:13:27.215237,,
20251022_020511_water,large_set_Oct22,2.800000000001996,19.17192578315735,14,10,5.230927097248561,3.019335782552574e-16,6.424173257037019,0.0630624491608297,0.0308955080348137,0.0053444089376416,0.05,0.0514500000000008,0.0,7,Bayesian,water,2025-10-22T02:13:54.397792,,
20251022_020511_water,large_set_Oct22,12.199999999998573,22.840388298034668,28,10,3.615107025187263,4.238712812669408e-16,5.620573220850575,7.340640035426722e-17,0.0748320403966834,0.0048463489700183,0.05,0.0439000000000007,0.0,8,Bayesian,water,2025-10-22T02:14:43.200563,,
20251022_020511_water,large_set_Oct22,7.000000000000034,18.346303462982178,15,17,5.859248709955287,0.0,6.792870797562054,0.0,0.0,0.0069906297724045,0.05,0.0464999999999999,0.0,9,Bayesian,water,2025-10-22T02:15:10.201055,,
20251022_020511_water,large_set_Oct22,0.8000000000031038,24.512231588363647,11,26,6.853409814622592,1.2049301624930146e-14,6.875988774450497,0.0933759345132456,0.0453783887666154,0.0051520418379778,0.05,0.0504000000000015,0.0,10,Bayesian,water,2025-10-22T02:15:43.999261,,
20251022_020511_water,large_set_Oct22,1.600000000001239,24.52622127532959,14,10,6.76601159577697,6.50970005422348,7.298213803895159,0.0713695218741792,0.0272555759377785,0.0052077007132624,0.05,0.0508000000000006,0.0,11,Bayesian,water,2025-10-22T02:16:18.826025,,
20251022_020511_water,large_set_Oct22,5.40000000000021,16.33248734474182,10,10,6.7083719106559325,0.0,7.016428138189035,0.0,0.0,0.004828929733016,0.05,0.0472999999999999,0.0,12,Bayesian,water,2025-10-22T02:16:44.610604,,
20251022_020511_water,large_set_Oct22,4.199999999999454,22.556201934814453,21,14,6.610920695457226,0.0,5.7594867367059255,0.1249900640279089,0.0477357526814648,0.0056908829538514,0.05,0.0479000000000002,0.0,13,Bayesian,water,2025-10-22T02:17:17.206098,,
20251022_020511_water,large_set_Oct22,2.000000000000308,29.35182499885559,16,21,8.282638752791371,5.22137757500952,6.506825230996357,0.0459008071296601,0.0413250443436784,0.0048638801468184,0.05,0.0510000000000001,0.0,14,Bayesian,water,2025-10-22T02:17:55.804385,,
20251022_020511_water,large_set_Oct22,2.199999999999841,26.399297952651978,14,10,8.304468972675373,4.998903862624217,5.27846302219579,0.1306090935761009,0.043124165685075,0.0049959904732397,0.05,0.0510999999999999,0.0,15,Bayesian,water,2025-10-22T02:18:31.399299,,
20251022_020511_water,large_set_Oct22,5.200000000000676,15.295649528503418,10,13,5.04638360368563,2.507507649031433e-11,6.888013056893826,2.1607518163254955e-13,2.1187299081753522e-13,0.0059909904554079,0.05,0.0473999999999996,0.0,16,Bayesian,water,2025-10-22T02:18:56.394381,,
20251022_020511_water,large_set_Oct22,2.000000000000308,25.785645961761475,12,18,5.607815150393225,5.84053161559985,4.493466905824896,0.1677988858435314,0.0155209207010552,0.0048094429956446,0.05,0.0510000000000001,0.0,17,Bayesian,water,2025-10-22T02:19:32.000455,,
20251022_020511_water,large_set_Oct22,3.799999999999665,23.48210072517395,13,16,6.506789535004668,3.0494186269454087,6.606710801869085,0.0505382179233173,0.0503386668911677,0.0054048302560186,0.05,0.0518999999999998,0.0,18,Bayesian,water,2025-10-22T02:20:05.610724,,
20251022_020511_water,large_set_Oct22,5.199999999999955,22.05472207069397,10,18,5.998361236054109,0.2950706029340554,5.284029099031764,0.1226839525370088,0.0670845355154255,0.0060588281845538,0.05,0.0525999999999999,0.0,19,Bayesian,water,2025-10-22T02:20:37.997676,,
20251022_020511_water,large_set_Oct22,1.7999999999972205,47.18179154396057,17,35,6.56113238261999,0.0,4.538731396042107,0.1999999999999997,0.02958616466725,0.0049892496199055,0.05,0.0508999999999986,0.0,20,Bayesian,water,2025-10-22T02:21:35.007529,,
20251022_020511_water,large_set_Oct22,1.8000000000014948,15.612311840057371,16,10,5.639387615383219,0.0,15.0,0.0,0.0,0.0069906297724045,0.05,0.0492399999999999,0.0,21,Bayesian,water,2025-10-22T02:22:00.807376,,
20251022_020511_water,large_set_Oct22,3.699999999999898,19.38805317878723,16,10,5.639387615383219,0.0,15.0,0.1555173277854919,0.0,0.0102181692827739,0.1,0.1036999999999999,0.0,0,Bayesian,water,2025-10-22T02:24:38.416336,,
20251022_020511_water,large_set_Oct22,4.999999999999366,19.76068639755249,16,10,5.639387615383219,0.0,15.0,0.0606688315048813,0.0,0.0010861772356633,0.1,0.0950000000000006,0.0,1,Bayesian,water,2025-10-22T02:24:58.196076,,
